id,name_display,brand_display,image_url,buy_url,price_num,rating_num,sold_num,gender,year,bag_text
162,Parfum Fragrance World Star Men for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ad9a7ca1aa09433f97f5797464d9b164~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-star-men-for-men-edp-100-ml,225000,4.9,100.0,Pria,,fragrance_world fragrance_world fragrance_world sweet sweet caramel caramel patchouli patchouli lavender mint bergamot coriander caramel patchouli honey milk cedar coffee vanilla tonka_bean amber musk
163,Parfum Fragrance World Blazing for Men EDP 80 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b85466d5481244938aa259f44f0ed8f9~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fragrance-world-blazing-for-men-edp-80-ml-1729628689083370473,235000,5.0,90.0,Pria,,fragrance_world fragrance_world fragrance_world aromatic aromatic fresh_spicy fresh_spicy citrus citrus lemon ginger lavender mint cardamom juniper apple geranium haitian_vetiver tonka_bean amberwood
164,Parfum L Essential for Men EDT 125 ml Poduct,Lacoste,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/35f8ec0770cb48a5a12d5455b30e84c5~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-l-essential-for-men-edt-125-ml-poduct-1730273336749295593,675000,5.0,60.0,Pria,2005.0,lacoste lacoste lacoste citrus citrus aromatic aromatic fresh_spicy fresh_spicy cassia bergamot tangerine tomato_leaf pepper rose sandalwood patchouli
165,Parfum Armaf Odyssey Tyrant Special Edition For Men EDP 100 ml,Armaf,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/9e1bd7cd297b4bc0abdaa71cab872e44~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-armaf-odyssey-tyrant-special-edition-for-men-edp-100-ml-1729714597915757545,370000,5.0,100.0,Pria,2021.0,armaf armaf armaf citrus citrus woody woody aromatic aromatic grapefruit citruses geranium lavender elemi pepper cedar vetiver ambroxan woody_notes
166,Parfum La Rive Sweet Hope for Women EDP 90 ml,La Rive,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/d8a1b64ba2054a24901632d39a0a7cca~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-sweet-hope-for-women-edp-90-ml-1729634009073945577,165000,5.0,90.0,Wanita,2018.0,la_rive la_rive la_rive sweet sweet vanilla vanilla nutty nutty coconut plum apricot jasmine rose caraway tuberose lily vanilla almond sandalwood musk
167,Parfum Jeanne Arthes Social Club for Men EDT 100 ml,Jeanne Arthes,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/3cc97293c6ed4b55b4515c22cef13648~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-jeanne-arthes-social-club-for-men-edt-100-ml-1729777139373213673,175000,4.9,90.0,Pria,,jeanne_arthes jeanne_arthes jeanne_arthes citrus citrus aromatic aromatic woody woody grapefruit pink_pepper bergamot rhubarb cedar geranium vetiver musk amber
168,Parfum Armaf Ventana Marine for Men EDP 100 ml,Armaf,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/5854503d1d3f48118977efbf57d3b1c1~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/armaf-ventana-marine-for-men-edp-100-ml,395000,4.9,100.0,Pria,,armaf armaf armaf citrus citrus aromatic aromatic woody woody petitgrain citruses cardamom rosemary lily-of-the-valley jasmine rosemary oakmoss vetiver brazilian_rosewood musk
169,Emporio Armani Stronger With You Oud for Men EDP 50 ml,Giorgio Armani,https://images.tokopedia.net/img/cache/200-square/hDjmkQ/2024/9/17/72d6423d-93a6-4e6e-867c-6fff29dd4ea0.jpg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/emporio-armani-stronger-with-you-oud-for-men-edp-50-ml,1150000,4.9,70.0,Pria,2022.0,giorgio_armani giorgio_armani giorgio_armani oud oud vanilla vanilla aromatic aromatic oud_agarwood lavender vanilla
170,Parfum Pendora Aventura for Men EDP 100 ml,Pendora Scents,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/e189b3ddd6be4cceaa31f6a3c39cbda1~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-pendora-aventura-for-men-edp-100-ml-1729669684765100009,255000,5.0,70.0,Pria,,pendora_scents pendora_scents pendora_scents fruity fruity woody woody leather leather pineapple bergamot black_currant apple birch patchouli moroccan_jasmine rose musk oakmoss ambergris vanilla
171,Parfum Fragrance World Harmony Code for Men EDP Intense 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/8d350ad504954e8fb72ce2a7781bc5d0~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-harmony-code-for-men-edp-intense-100-ml,225000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world sweet sweet warm_spicy warm_spicy aromatic aromatic mandarin apple cardamom nutmeg lavender orange_blossom tonka_bean amber leather
172,Parfum Armaf Le Parfait Pour Homme for Men EDP 100 ml,Armaf,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0ac7df326680429f91848c4a1c0e7ee7~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-armaf-le-parfait-pour-homme-for-men-edp-100-ml-1729628667448953833,335000,5.0,100.0,Pria,,armaf armaf armaf fruity fruity citrus citrus musky musky pineapple black_currant lemon bergamot spices rose jasmine musk ambergris vanilla patchouli
173,Parfum Joop Homme for Men EDT 125 ml Product,Joop!,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/cc420247d5e345be8e433b75f8c3bf65~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-joop-homme-for-men-edt-125-ml-product-1731424185986942953,465000,4.9,60.0,Pria,1989.0,joop joop joop warm_spicy warm_spicy vanilla vanilla floral floral mandarin_orange lemon bergamot orange_blossom jasmine lily-of-the-valley heliotrope cinnamon vanilla tonka_bean patchouli sandalwood
174,Parfum Tad Angel by Afnan Myth for Women EDP 100 ml,Tad Angel,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/a1df10e7b526490a842c0c1ea9cf7ed9~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/tad-angel-by-afnan-myth-for-women-edp-100-ml,165000,5.0,100.0,Wanita,,tad_angel tad_angel tad_angel rose rose fruity fruity floral floral lychee rhubarb bergamot nutmeg turkish_rose peony musk petalia vanilla cashmeran cedar vetiver incense
175,Parfum Atoor Al Alam The One & Only Moonlit Night for Men EDP 100 ml,Atoor Al Alam,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/11912503f66544128da31431220d794d~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/atoor-al-alam-the-one-only-moonlit-night-for-men-edp-100-ml-product-985dc,245000,5.0,100.0,Pria,,atoor_al_alam atoor_al_alam atoor_al_alam amber amber sweet sweet warm_spicy warm_spicy black_pepper basil bergamot dates sage geranium amber incense sandalwood
176,Parfum Fragrance World Jacques Yves Roses De Mai for Women EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/fab1f6de95514518acfe5b4091c84772~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-fragrance-world-jacques-yves-roses-de-mai-for-women-edp-100-ml-1729674567457344489,210000,4.9,100.0,Wanita,,fragrance_world fragrance_world fragrance_world rose rose floral floral powdery powdery peach green_notes black_currant rose_may turkish bulgarian iris white_musk cedar pepper orris_root
177,Parfum Emir Cedrat Essence for Men EDP 75 ml,Emir,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/262ff2873b4041618a74233015cb6cd9~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/emir-cedrat-essence-for-men-edp-75-ml,425000,4.9,100.0,Pria,,emir emir emir citrus citrus woody woody fruity fruity sicilian_lemon black_currant bergamot spicy_notes fruity_notes patchouli_leaf water_jasmine cedar leather sandalwood vanilla
178,Parfum Seductive Noir for Women EDT 75 ml Product,Guess,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/593e3dfe6fd248fc909fbbbae65896be~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-seductive-noir-for-women-edt-75-ml-product-1730273336640636905,395000,5.0,60.0,Wanita,2019.0,guess guess guess vanilla vanilla aromatic aromatic floral floral sage bergamot peony iris jasmine_sambac lily-of-the-valley vanilla velvet haitian_vetiver
179,Parfum Armaf The Pride of Armaf Red White for Women EDP 100 ml,Armaf,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/25836498f6754c67984c9560fd6ca726~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-armaf-the-pride-of-armaf-red-white-for-women-edp-100-ml-1729628685442583529,380000,4.9,90.0,Wanita,,armaf armaf armaf white_floral white_floral sweet sweet amber amber jasmine saffron coriander lemon praline freesia tagetes amber moss cedar ambroxan
180,Parfum Emper Unplugged for Men EDT 80ml,Emper,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/1b9fd4fec0fa48da8da628d54c2eed74~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/emper-unplugged-for-men-edt-80ml-product-26032,312500,5.0,90.0,Pria,,emper emper emper fruity fruity woody woody sweet sweet orange pineapple sandalwood floral_notes berry musk amber
181,Parfum La Rive She is Mine for Women 90ml EDP Product,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/90937048a67e4a79b2df720a2329d1e7~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-she-is-mine-for-women-90ml-edp-product-1729634010540575721,165000,5.0,100.0,Wanita,2017.0,la_rive la_rive la_rive fruity fruity sweet sweet floral floral strawberry raspberry pear bergamot orange_blossom jasmine peony datura white_musk patchouli vanilla
182,Parfum Fragrance World Imperium X for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/73451c578fba420084c927814a61fc1f~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-imperium-x-for-men-edp-100-ml-1730876198470256287,260000,4.9,100.0,Pria,,fragrance_world fragrance_world fragrance_world citrus citrus woody woody aromatic aromatic grapefruit lemon galbanum lime vetiver apple woody_notes pink_pepper leather ambergris musk benzoin
183,Parfum Rasasi Daarej Pour Femme EDP 100 ml,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/74d4a6b3fcaa4850b74cef6087d0c092~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/rasasi-daarej-pour-femme-edp-100-ml,300000,4.8,100.0,Wanita,,rasasi rasasi rasasi sweet sweet floral floral powdery powdery bergamot orange green_notes peach orchid heliotrope lily-of-the-valley tuberose patchouli sandalwood amber vetiver caramel
184,Parfum Armaf Club De Nuit Untold for Unisex EDP 105 ml,Armaf,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/3e2b9168d29a4a43964db8b2b14c1f08~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-armaf-club-de-nuit-untold-for-unisex-edp-105-ml-1729701553188473833,710000,5.0,100.0,Unisex,2022.0,armaf armaf armaf amber amber woody woody warm_spicy warm_spicy saffron jasmine amberwood ambergris fir_resin cedar
185,Parfum Lauder Pleasure for Women EDP 100 ml Product,Estee Lauder,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f74cf6306d654b9c9f90a9d881460bb7~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-lauder-pleasure-for-women-edp-100-ml-product-1731424207767242729,750000,5.0,90.0,Wanita,1995.0,estee_lauder estee_lauder estee_lauder floral floral green green fresh fresh green_notes freesia pink_pepper violet tuberose lily-of-the-valley lilac peony rose jasmine musk sandalwood cedar patchouli
186,Parfum Fragrance World Just Aswad for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/192fed729a0d441fbe8b594752db141f~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-just-aswad-for-men-edp-100-ml,300000,5.0,100.0,Pria,,fragrance_world fragrance_world fragrance_world warm_spicy warm_spicy aromatic aromatic woody woody cinnamon nutmeg cardamom grapefruit lavender licorice sandalwood amber patchouli vetiver
187,Parfum Dynamique Midnight Blue Pour Homme for Men EDP 100 ml,Dynamique,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/6e8abda0d72f4403882b5ef55cbf3ca0~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/dynamique-midnight-blue-pour-homme-for-men-edp-100-ml,125000,4.9,100.0,Pria,,dynamique dynamique dynamique citrus citrus aromatic aromatic woody woody grapefruit lemon mint pink_pepper ginger nutmeg jasmine iso_e_super incense vetiver cedar sandalwood
188,Parfum Bottled Elixir for Men Parfum 100 ml Product,Hugo Boss,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/c0c742d832df4ac3a859de3d837a8761~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-bottled-elixir-for-men-parfum-100-ml-product-1731424209232496617,1395000,5.0,,Pria,2023.0,hugo_boss hugo_boss hugo_boss woody woody amber amber warm_spicy warm_spicy frankincense cardamom patchouli vetiver labdanum cedar
189,Parfum Rue Broca by Afnan Pride Pour Homme for Men EDP 100 ml,Rue Broca,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f8011c0eb10643288ed9558a05784e15~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-rue-broca-by-afnan-pride-pour-homme-for-men-edp-100-ml-1729732824087366633,260000,5.0,100.0,Pria,,rue_broca rue_broca rue_broca aromatic aromatic fresh_spicy fresh_spicy woody woody apple ginger bergamot sage juniper_berries geranium amberwood tonka_bean cedar vetiver
190,Parfum Pendora Milano Platina for Men EDP 100 ml,Pendora Scents,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ec28cd96e3bb45edb9ec6eb5e93063a9~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-pendora-milano-platina-for-men-edp-100-ml-1729640355728755689,255000,5.0,100.0,Pria,,pendora_scents pendora_scents pendora_scents sweet sweet fruity fruity nutty nutty plum ozonic_notes grapefruit hazelnut honey cedar cashmere_wood patchouli oakmoss vetiver
191,Parfum London Desire Blue for Men EDT 100 ml Product,Dunhill,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/454f93519b934263a13d2521b8bc38da~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-london-desire-blue-for-men-edt-100-ml-product-1731424194635663337,515000,5.0,50.0,Pria,2002.0,dunhill dunhill dunhill marine marine citrus citrus aromatic aromatic litchi mandarin_orange lotus bergamot sea_notes orange brazilian_rosewood tonka_bean musk amber benzoin
192,Parfum La Rive Cash for Women EDP 90ml,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f947630969984cd2865faaabdd2b2259~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-cash-for-women-edp-90ml-1729634010782075881,165000,5.0,80.0,Wanita,2011.0,la_rive la_rive la_rive white_floral white_floral sweet sweet honey honey lemon neroli raspberry gardenia jasmine orange_blossom honey amber patchouli
193,Parfum Fragrance World Imperium Intense for Men EDP 100 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/12813dc3d48d49bb845798fdbab4b963~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-imperium-intense-for-men-edp-100-ml-1731331063202940575,275000,4.9,100.0,Pria,,fragrance_world fragrance_world fragrance_world citrus citrus aromatic aromatic woody woody grapefruit lemon bergamot lime vetiver juniper black_currant apple leather ambergris vanilla benzoin
194,Parfum Colors De Benetton Green Man EDT 100 ml,Benetton,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/b40c268a34da46fa99074f54f057c67d~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/colors-de-benetton-green-man-for-men-edt-100-ml-product-f3c08,295000,4.9,50.0,Pria,2018.0,benetton benetton benetton woody woody aromatic aromatic fresh_spicy fresh_spicy bergamot black_pepper coriander cypress myrtle cedar vetiver
195,Parfum London for Women EDP 100 ml Product,Burberry,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/189641082f644562a98416181de5012c~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-london-for-women-edp-100-ml-product-1731424185649629161,715000,5.0,80.0,Wanita,2006.0,burberry burberry burberry white_floral white_floral floral floral citrus citrus honeysuckle tangerine rose jasmine tiare_flower peony clementine musk sandalwood patchouli
196,Parfum Ahmed Al Maghribi Kaaf for Unisex Extrait De Parfum 100 ml,Ahmed Al Maghribi,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/74c205e63573452b8e467fc7c253b238~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/ahmed-al-maghribi-kaaf-for-unisex-extrait-de-parfum-100-ml-1731145651696469663,425000,4.8,100.0,Unisex,,ahmed_al_maghribi ahmed_al_maghribi ahmed_al_maghribi aquatic aquatic fruity fruity fresh fresh red_fruits watermelon lavender sea_accord sandalwood white_musk amber
197,Parfum Rasasi Brilliant Silver for Unisex EDP 100 ml,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/4a6b5048def8463cb625139b163763a9~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/rasasi-brilliant-silver-for-unisex-edp-100-ml,295000,4.9,70.0,Unisex,,rasasi rasasi rasasi citrus citrus green green fresh fresh mandarin bergamot green_tea black_currant musk sandalwood galbanum petitgrain
198,Parfum Zimaya by Afnan Ilham Al Oud for Unisex EDP 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/8394c49ac6174effbe6292d5ec1a8eb3~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/zimaya-by-afnan-ilham-al-oud-for-unisex-edp-100-ml,245000,4.9,90.0,Unisex,,zimaya zimaya zimaya oud oud smoky smoky leather leather oud incense rose raspberry birch saffron benzion amberwood geranium leather
199,Parfum Tad Angel by Afnan Oud Dose for Unisex EDP 100 ml,Tad Angel,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b624a144ac0740a4b90774fe1533b37b~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-tad-angel-by-afnan-oud-dose-for-unisex-edp-100-ml-1729857726940613609,165000,5.0,80.0,Unisex,,tad_angel tad_angel tad_angel oud oud rose rose smoky smoky oud rose raspberry incense saffron birch benzoin amberwood
200,Parfum Tad Angel by Afnan Bleu Nuit for Men EDP 100 ml,Tad Angel,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0045b881e9ca42faa71c3e8c27b098c4~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-tad-angel-by-afnan-bleu-nuit-for-men-edp-100-ml-1729857724182793193,165000,4.9,100.0,Pria,,tad_angel tad_angel tad_angel citrus citrus aromatic aromatic woody woody grapefruit lemon mint pink_pepper ginger nutmeg jasmine incense vetiver cedar sandalwood
201,Parfum French Avenue Spectre for Unisex EDP 80 ml,French Avenue,https://images.tokopedia.net/img/cache/200-square/o3syd0/1997/1/1/622b75308d554c2e87712c00b70af0a3~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/french-avenue-spectre-for-unisex-edp-80-ml,425000,5.0,90.0,Unisex,,french_avenue french_avenue french_avenue vanilla vanilla warm_spicy warm_spicy woody woody ginger bergamot green_notes cardamom pink_pepper turkish_rose vanilla sandalwood benzoin patchouli
202,Parfum La Rive Absolute Sport for Men EDT 100 ml,La Rive,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/feb5a6e8d7ce472b8ed75e6ca84a73a1~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-la-rive-absolute-sport-for-men-edt-100-ml-1729653539990637545,165000,4.9,60.0,Pria,,la_rive la_rive la_rive citrus citrus aromatic aromatic fresh_spicy fresh_spicy mandarin aldehydes orange sea_notes neroli pepper cedar vanilla musk amber tonka_bean vetiver
203,Parfum Aigner First Class for Men EDT 100 ml,Aigner,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/6db3b4fa33a247f0acacc766595e3eab~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-aigner-first-class-for-men-edt-100-ml-1729590343328696297,445000,5.0,70.0,Pria,2016.0,aigner aigner aigner citrus citrus fruity fruity earthy earthy grapefruit bergamot apple pink_pepper melon jasmine vetiver patchouli oakmoss amber
204,Parfum Rasasi La Yuqawam Pour Homme for Men EDP 75 ml,Rasasi,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ca309e73acd44a6ab98653cc2251e857~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-rasasi-la-yuqawam-pour-homme-for-men-edp-75-ml-1729685305588222953,1100000,4.8,70.0,Pria,2012.0,rasasi rasasi rasasi leather leather fruity fruity smoky smoky raspberry saffron thyme olibanum jasmine artemisia leather suede amber woodsy_notes
205,Parfum EA Stronger With You Intensely EDP 100 ml,Giorgio Armani,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/7695419d8609484784fe8d849e1129ce~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-ea-stronger-with-you-intensely-edp-100-ml-1731424228980918249,1675000,4.9,50.0,Pria,2019.0,giorgio_armani giorgio_armani giorgio_armani sweet sweet warm_spicy warm_spicy amber amber pink_pepper juniper violet toffee cinnamon lavender sage vanilla tonka_bean amber suede
206,Parfum Fragrance World Prive Series Louis Ombre for Unisex Extrait de Parfum 70 ml,Fragrance World,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/d7402f3c1fba43729886b4d98337e6a2~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/fragrance-world-prive-series-louis-ombre-for-unisex-extrait-de-parfum-75-ml,235000,5.0,250.0,Unisex,,fragrance_world fragrance_world fragrance_world oud oud rose rose smoky smoky agarwood_oud rose raspberry birch incense saffron benzoin amberwood
207,Parfum Zimaya by Afnan Oscar for Men EDP 100 ml,Zimaya,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/b9761c6654cd4096a6c77f66c9e61cd0~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/zimaya-by-afnan-oscar-for-men-edp-100-ml,275000,4.9,90.0,Pria,,zimaya zimaya zimaya citrus citrus woody woody musky musky grapefruit ginger bergamot ambroxan woody_notes musk vetiver patchouli
208,Parfum Rue Broca by Afnan Pride My Oud for Unisex EDP 100 ml,Rue Broca,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/42e4eefc0c97421aa506462b70c98eaf~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-rue-broca-by-afnan-pride-my-oud-for-unisex-edp-100-ml-1729732823547218921,260000,5.0,50.0,Unisex,,rue_broca rue_broca rue_broca oud oud warm_spicy warm_spicy woody woody oud cinnamon nutmeg jasmine sandalwood musk vanilla guaiac_wood amber
209,Parfum Cool Water Man EDT 125 ml Product,Davidoff,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/62fe2d045c7c403185905166b2e0418b~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-cool-water-man-edt-125-ml-product-1731424227817392105,450000,5.0,70.0,Pria,1988.0,davidoff davidoff davidoff aromatic aromatic marine marine green green sea_water lavender mint green_notes sandalwood jasmine geranium neroli musk tobacco oakmoss cedar amber
210,Parfum Etienne Aigner Too Feminine for Women EDP 100 ml Product,Etienne Aigner,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/ab5c3b1c48be4623bd218e9beb37c539~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/etienne-aigner-too-feminine-for-women-edp-100-ml-product,525000,5.0,70.0,Wanita,2006.0,etienne_aigner etienne_aigner etienne_aigner floral floral fruity fruity aquatic aquatic passionfruit grapefruit watermelon violet magnolia egyptian_jasmine tuberose iris musk oakmoss sandalwood amber
211,Parfum French Avenue Spicy Amber for Unisex EDP 100 ml,French Avenue,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f59cad55c6ef43cc84c46b47bbf7fa0b~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/french-avenue-spicy-amber-for-unisex-edp-100-ml,360000,5.0,70.0,Unisex,,french_avenue french_avenue french_avenue amber amber warm_spicy warm_spicy rose rose bergamot grapefruit pink_pepper damask_rose cinnamon ambergris cedar guaiac_wood patchouli
212,Parfum Sarah Jessica Parker Lovely for Women EDP 100 ml,Sarah Jessica Parker,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f20120fff7bf4fb1a5da558a51b9814e~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/sarah-jessica-parker-lovely-for-women-edp-100-ml-product,445000,4.9,70.0,Wanita,2005.0,sarah_jessica_parker sarah_jessica_parker sarah_jessica_parker musky musky floral floral aromatic aromatic lavender martini bergamot mandarin patchouli orchid narcissus musk woodsy_notes cedar amber
213,Parfum Nishane Hacivat Extrait de Parfum for Unisex 100 ml,Nishane,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/f116d58c84524760b60e45e0547b921e~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-nishane-hacivat-extrait-de-parfum-for-unisex-100-ml-1729632465644915689,2850000,5.0,100.0,Unisex,2017.0,nishane nishane nishane citrus citrus woody woody mossy mossy pineapple grapefruit bergamot cedar patchouli jasmine oakmoss woody_notes
214,Parfum French Avenue Paradigm for Unisex Extrait De Parfum 80 ml,French Avenue,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/7f4c58251db049d6bf48811fe4438521~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/parfum-french-avenue-paradigm-for-unisex-extrait-de-parfum-80-ml-1730798382512769001,360000,4.9,100.0,Unisex,,french_avenue french_avenue french_avenue woody woody aromatic aromatic fruity fruity lavender sage bergamot plum palo_santo black_pepper sandalwood agarwood_oud
215,Parfum Armaf Club de Nuit Precieux I for Men Extrait De Parfum 55 ml,Armaf,https://images.tokopedia.net/img/cache/200-square/aphluv/1997/1/1/0feb0c3262834f22ac353d9478c546ff~.jpeg.webp?ect=4g,https://www.tokopedia.com/gpi-lndonesia/armaf-club-de-nuit-precieux-i-for-men-extrait-de-parfum-55-ml,870000,4.9,100.0,Pria,2024.0,armaf armaf armaf fruity fruity sweet sweet amber amber pineapple pear pink_pepper caramel lemon bergamot jasmine anise lily-of-the-valley white_wood oakmoss amber vanilla leather patchouli musk cedar ambroxan
